SOK13820001;23.52713;53.39674;KRYNSKA 66                  ;;;16-100;SOKOLKA;POLAND;H21KB002425;;;;;;;;;11A5210036251007;02/03/2021;;;;SOK;1
SOK18850001;23.47552;53.39861;BATOREGO 32                 ;;;16-100;SOKOLKA;POLAND;H21KB002426;;;;;;;;;11A5210036261007;02/03/2021;;;;SOK;1
SOK36880001;23.47552;53.39861;WORONIANY 15A               ;;;16-100;SOKOLKA;POLAND;H21KB002429;;;;;;;;;11A5210036291007;02/03/2021;;;;SOK;1
SOK62120001;23.63734;53.43088;PONIATOWICZE 32             ;;;16-100;SOKOLKA;POLAND;H21KB002422;;;;;;;;;11A5210036221007;02/03/2021;;;;SOK;1
SOK62010001;23.65309;53.41991;PONIATOWICZE 3              ;;;16-100;SOKOLKA;POLAND;H21KB002467;;;;;;;;;11A5210033171007;02/03/2021;;;;SOK;1
SOK62020001;23.65025;53.42395;PONIATOWICZE 9              ;;;16-100;SOKOLKA;POLAND;H21KB002463;;;;;;;;;11A5210033131007;02/03/2021;;;;SOK;1
SOK39380001;23.64900;53.42476;PONIATOWICZE 12             ;;;16-100;SOKOLKA;POLAND;H21KB002461;;;;;;;;;11A5210033111007;02/03/2021;;;;SOK;1
SOK62050001;23.64231;53.42469;PONIATOWICZE 19             ;;;16-100;SOKOLKA;POLAND;H21KB002466;;;;;;;;;11A5210033161007;02/03/2021;;;;SOK;1
SOK62060001;23.64108;53.42701;PONIATOWICZE 21             ;;;16-100;SOKOLKA;POLAND;H21KB002428;;;;;;;;;11A5210036281007;02/03/2021;;;;SOK;1
SOK23110001;23.46977;53.46950;SOKOLANY 36                 ;;;16-100;SOKOLKA;POLAND;H21KB002529;;;;;;;;;11A5210035691007;02/03/2021;;;;SOK;1
SOK23120001;23.47043;53.46985;SOKOLANY 37                 ;;;16-100;SOKOLKA;POLAND;H21KB002524;;;;;;;;;11A5210035641007;02/03/2021;;;;SOK;1
SOK22980001;23.47217;53.46639;SOKOLANY 24A                ;;;16-100;SOKOLKA;POLAND;H21KB002675;;;;;;;;;11A5210033251007;02/03/2021;;;;SOK;1
SOK23140001;23.47051;53.47158;SOKOLANY 42                 ;;;16-100;SOKOLKA;POLAND;H21KB002528;;;;;;;;;11A5210035681007;02/03/2021;;;;SOK;1
SOK23010001;23.47171;53.46705;SOKOLANY 27                 ;;;16-100;SOKOLKA;POLAND;H21KB002679;;;;;;;;;11A5210033291007;02/03/2021;;;;SOK;1
SOK22970001;23.47256;53.46613;SOKOLANY 24                 ;;;16-100;SOKOLKA;POLAND;H21KB002678;;;;;;;;;11A5210033281007;02/03/2021;;;;SOK;1
SOK32650001;23.47189;53.46761;SOKOLANY 29A                ;;;16-100;SOKOLKA;POLAND;H21KB002680;;;;;;;;;11A5210033301007;02/03/2021;;;;SOK;1
SOK81900001;23.50847;53.41534;REYMONTA DZ. 937/3/4        ;;;16-100;SOKOLKA;POLAND;H21KB002385;;;;;;;;;11A5210035051007;02/03/2021;;;;SOK;1
SOK81860001;23.42306;53.35028;JANOWSZCZYZNA NR. 15/1      ;;;16-100;SOKOLKA;POLAND;H21KB002674;;;;;;;;;11A5210033241007;02/03/2021;;;;SOK;1
SOK23170001;23.47516;53.46337;SOKOLANY 14A                ;;;16-100;SOKOLKA;POLAND;H21KB002673;;;;;;;;;11A5210033231007;02/03/2021;;;;SOK;1
SOK22910001;23.47547;53.46307;SOKOLANY 12                 ;;;16-100;SOKOLKA;POLAND;H21KB002672;;;;;;;;;11A5210033221007;02/03/2021;;;;SOK;1
SOK22930001;23.47591;53.46368;SOKOLANY 15                 ;;;16-100;SOKOLKA;POLAND;H21KB002677;;;;;;;;;11A5210033271007;02/03/2021;;;;SOK;1
SOK22960001;23.47216;53.46540;SOKOLANY 22                 ;;;16-100;SOKOLKA;POLAND;H21KB002676;;;;;;;;;11A5210033261007;02/03/2021;;;;SOK;1
SOK25070001;23.47697;53.46279;SOKOLANY 10A                ;;;16-100;SOKOLKA;POLAND;H21KB002671;;;;;;;;;11A5210033211007;02/03/2021;;;;SOK;1
SOK81840001;23.49482;53.42807;KRAŚNIANY 364/6             ;;;16-100;SOKOLKA;POLAND;H21KB002384;;;;;;;;;11A5210035041007;02/03/2021;;;;SOK;1
SOK81830001;23.49481;53.42806;KRAŚNIANY 364/5             ;;;16-100;SOKOLKA;POLAND;H21KB002390;;;;;;;;;11A5210035101007;02/03/2021;;;;SOK;1
SOK13840001;23.52736;53.39663;KRYNSKA 68                  ;;;16-100;SOKOLKA;POLAND;H21KB002444;;;;;;;;;11A5210034441007;02/03/2021;;;;SOK;1
SOK13610001;23.52356;53.39844;KRYNSKA 42                  ;;;16-100;SOKOLKA;POLAND;H21KB002441;;;;;;;;;11A5210034411007;02/03/2021;;;;SOK;1
SOK62960001;23.57732;53.42462;ORLOWICZE 33                ;;;16-100;SOKOLKA;POLAND;H21KB002521;;;;;;;;;11A5210035611007;02/03/2021;;;;SOK;1
SOK62880001;23.58115;53.42253;ORLOWICZE 12                ;;;16-100;SOKOLKA;POLAND;H21KB002431;;;;;;;;;11A5210035811007;02/03/2021;;;;SOK;1
SOK23070001;23.47043;53.46820;SOKOLANY 33                 ;;;16-100;SOKOLKA;POLAND;H21KB002523;;;;;;;;;11A5210035631007;02/03/2021;;;;SOK;1
SOK26980001;23.47076;53.46937;SOKOLANY 83                 ;;;16-100;SOKOLKA;POLAND;H21KB002525;;;;;;;;;11A5210035651007;02/03/2021;;;;SOK;1
SOK25500001;23.47026;53.47180;SOKOLANY 43                 ;;;16-100;SOKOLKA;POLAND;H21KB002522;;;;;;;;;11A5210035621007;02/03/2021;;;;SOK;1
SOK39050001;23.47026;53.47180;SOKOLANY 54                 ;;;16-100;SOKOLKA;POLAND;H21KB002530;;;;;;;;;11A5210035701007;02/03/2021;;;;SOK;1
SOK1010620001;23.47248;53.46368;SOKOLANY 21               ;;;16-100;SOKOLKA;POLAND;H21KB002526;;;;;;;;;11A5210035661007;02/03/2021;;;;SOK;1
SOK81880001;23.42009;53.34971;JANOWSZCZYZNA DZ. 11/1      ;;;16-100;SOKOLKA;POLAND;H21KB002387;;;;;;;;;11A5210035071007;02/03/2021;;;;SOK;1
SOK23090001;23.47026;53.47180;SOKOLANY 34                 ;;;16-100;SOKOLKA;POLAND;H21KB002527;;;;;;;;;11A5210035671007;02/03/2021;;;;SOK;1
SOK40660001;23.43985;53.32362;LIPINA 88                   ;;;16-100;SOKOLKA;POLAND;H21KB002382;;;;;;;;;11A5210035021007;02/03/2021;;;;SOK;1
SOK17610001;23.48572;53.39943;SPORTOWA 1                  ;;;16-100;SOKOLKA;POLAND;H21KB002383;;;;;;;;;11A5210035031007;02/03/2021;;;;SOK;1
AUG8779;22.96751;53.85190;NOWOMIEJSKA 124                ;;;16-300;AUGUSTOW;POLAND;H21KA005239;;;;;;;;;11A5210124591007;07/02/2021;;;;BAT;1
AUG7145;22.98326;53.84479;KILIŃSKIEGO 10                 ;;;16-300;AUGUSTOW;POLAND;H21KA005212;;;;;;;;;11A5210033721007;07/02/2021;;;;BAT;1
AUG5462;22.97764;53.84957;NADRZECZNA 52                  ;;;16-300;AUGUSTOW;POLAND;H21KB000642;;;;;;;;;11A5210124721007;07/02/2021;;;;BAT;1
AUG2823;22.98466;53.83687;JARZĘBINOWA 3                  ;;;16-300;AUGUSTOW;POLAND;H21KA005204;;;;;;;;;11A5210034141007;07/02/2021;;;;BAT;1
SOK22890001;23.47531;53.46230;SOKOLANY 9                  ;;;16-100;SOKOLKA;POLAND;H21KB002450;;;;;;;;;11A5210034501007;02/03/2021;;;;SOK;1
SOK27100001;23.51301;53.46483;GLINISZCZE WIELKIE 18       ;;;16-100;SOKOLKA;POLAND;H21KB002436;;;;;;;;;11A5210035861007;02/03/2021;;;;SOK;1
SOK13680001;23.52500;53.39769;KRYŃSKA 50/2                ;;;16-100;SOKOLKA;POLAND;H21KB002443;;;;;;;;;11A5210034431007;02/03/2021;;;;SOK;1
SOK13810001;23.52727;53.39719;KRYŃSKA 65                  ;;;16-100;SOKOLKA;POLAND;H21KB002446;;;;;;;;;11A5210034461007;02/03/2021;;;;SOK;1
SOK13830001;23.52745;53.39709;KRYŃSKA 67                  ;;;16-100;SOKOLKA;POLAND;H21KB002447;;;;;;;;;11A5210034471007;02/03/2021;;;;SOK;1
SOK13750001;23.52626;53.39761;KRYŃSKA 59                  ;;;16-100;SOKOLKA;POLAND;H21KB002448;;;;;;;;;11A5210034481007;02/03/2021;;;;SOK;1
SOK80900001;23.45050;53.36550;IGRYLY DZ. 41/1             ;;;16-100;SOKOLKA;POLAND;H21KB002449;;;;;;;;;11A5210034491007;02/03/2021;;;;SOK;1
SOK39120001;23.48780;53.41137;MIKOLAJCZYKA 3              ;;;16-100;SOKOLKA;POLAND;H21KB002417;;;;;;;;;11A5210036671007;02/03/2021;;;;SOK;1
SOK33660001;23.52626;53.39761;DOCHA 11                    ;;;16-100;SOKOLKA;POLAND;H21KB002389;;;;;;;;;11A5210035091007;02/03/2021;;;;SOK;1
SOK13790001;23.52680;53.39736;KRYNSKA 63                  ;;;16-100;SOKOLKA;POLAND;H21KB002445;;;;;;;;;11A5210034451007;02/03/2021;;;;SOK;1
SOK17380001;23.49046;53.39710;GORNA 21                    ;;;16-100;SOKOLKA;POLAND;H21KB002414;;;;;;;;;11A5210036641007;02/03/2021;;;;SOK;1
SOK33110003;23.49436;53.39768;DOLNA 12                    ;;;16-100;SOKOLKA;POLAND;H21KB002442;;;;;;;;;11A5210034421007;02/03/2021;;;;SOK;1
SOK33110001;23.49435;53.39767;DOLNA 12A                   ;;;16-100;SOKOLKA;POLAND;H21KB002635;;;;;;;;;11A5210034851007;02/03/2021;;;;SOK;1
AUG9067;22.95886;53.84972;SPÓJNA 6                       ;;;16-300;AUGUSTOW;POLAND;H21KA005224;;;;;;;;;11A5210020841007;07/02/2021;;;;BAT;1
SOK60000001;23.68367;53.41794;NOMIKI 1                    ;;;16-100;SOKOLKA;POLAND;H21KB002669;;;;;;;;;11A5210035291007;02/03/2021;;;;SOK;1
SOK34350001;23.69520;53.42184;NOMIKI 18                   ;;;16-100;SOKOLKA;POLAND;H21KB002631;;;;;;;;;11A5210034811007;02/03/2021;;;;SOK;1
SOK60030001;23.69411;53.42185;NOMIKI 9                    ;;;16-100;SOKOLKA;POLAND;H21KB002636;;;;;;;;;11A5210034861007;02/03/2021;;;;SOK;1
SOK60400001;23.69429;53.42157;NOMIKI 8                    ;;;16-100;SOKOLKA;POLAND;H21KB002637;;;;;;;;;11A5210034871007;02/03/2021;;;;SOK;1
SOK13910001;23.52956;53.39650;KRYNSKA 81                  ;;;16-100;SOKOLKA;POLAND;H21KB002639;;;;;;;;;11A5210034891007;02/03/2021;;;;SOK;1
SOK6770001;23.49132;53.40742;DABROWSKIEGO 32              ;;;16-100;SOKOLKA;POLAND;H21KB002418;;;;;;;;;11A5210036681007;02/03/2021;;;;SOK;1 
SOK35030001;23.48208;53.45383;WORONIANY 6                 ;;;16-100;SOKOLKA;POLAND;H21KB002638;;;;;;;;;11A5210034881007;02/03/2021;;;;SOK;1
SOK7170001;23.48915;53.41122;DABROWSKIEGO 58              ;;;16-100;SOKOLKA;POLAND;H21KB002640;;;;;;;;;11A5210034901007;02/03/2021;;;;SOK;1 
SOK2130001;23.48742;53.40681;SIKORSKIEGO 53               ;;;16-100;SOKOLKA;POLAND;H21KB002663;;;;;;;;;11A5210035231007;02/03/2021;;;;SOK;1
SOK81940001;23.43945;53.36946;MAŚLANKA DZ 236/4           ;;;16-100;SOKOLKA;POLAND;H21KB002432;;;;;;;;;11A5210035821007;02/03/2021;;;;SOK;1  
SOK81950001;23.43945;53.36946;TECZOWA DZ 144/12           ;;;16-100;SOKOLKA;POLAND;H21KB002437;;;;;;;;;11A5210035871007;02/03/2021;;;;SOK;1
SOK34830001;23.52597;53.39795;KRYŃSKA 57A                 ;;;16-100;SOKOLKA;POLAND;H21KB002641;;;;;;;;;11A5210036411007;02/03/2021;;;;SOK;1  
SOK13580001;23.51605;53.40121;KRYŃSKA 31                  ;;;16-100;SOKOLKA;POLAND;H21KB002661;;;;;;;;;11A5210035211007;02/03/2021;;;;SOK;1  
SOK82050001;23.48632;53.42943;KRASNIANY DZ.325/1          ;;;16-100;SOKOLKA;POLAND;H21KB002412;;;;;;;;;11A5210036621007;02/03/2021;;;;SOK;1  
SOK15880001;23.51819;53.39536;SPOKOJNA 27                 ;;;16-100;SOKOLKA;POLAND;H21KB002650;;;;;;;;;11A5210036501007;02/03/2021;;;;SOK;1  
SOK82060001;23.44848;53.37983;WIERZCHLOWCE 13C            ;;;16-100;SOKOLKA;POLAND;H21KB002413;;;;;;;;;11A5210036631007;02/03/2021;;;;SOK;1
SOK13900001;23.52585;53.39807;KRYŃSKA 57B                 ;;;16-100;SOKOLKA;POLAND;H21KB002416;;;;;;;;;11A5210036661007;02/03/2021;;;;SOK;1
SOK8500001;23.48781;53.40262;BIALOSTOCKA 116              ;;;16-100;SOKOLKA;POLAND;H21KB002642;;;;;;;;;11A5210036421007;02/03/2021;;;;SOK;1
SOK43650001;23.44607;53.36815;IGRYLY 5                    ;;;16-100;SOKOLKA;POLAND;H21KB002668;;;;;;;;;11A5210035281007;02/03/2021;;;;SOK;1
SOK34580001;23.48777;53.40802;DOCHA 27                    ;;;16-100;SOKOLKA;POLAND;H21KB002645;;;;;;;;;11A5210036451007;02/03/2021;;;;SOK;1
SOK70410001;23.33568;53.34080;POLANKI 5                   ;;;16-100;SOKOLKA;POLAND;H21KB002643;;;;;;;;;11A5210036431007;02/03/2021;;;;SOK;1
SOK18390001;23.47792;53.39583;KONOPNICKIEJ 15             ;;;16-100;SOKOLKA;POLAND;H21KB002381;;;;;;;;;11A5210035011007;02/03/2021;;;;SOK;1
SOK16130001;23.51606;53.39683;STAWOWA 32                  ;;;16-100;SOKOLKA;POLAND;H21KB002649;;;;;;;;;11A5210036491007;02/03/2021;;;;SOK;1
SOK3770001;23.49676;53.41218;WITOSA 106                   ;;;16-100;SOKOLKA;POLAND;H21KB002644;;;;;;;;;11A5210036441007;02/03/2021;;;;SOK;1
SOK17030001;23.48588;53.39937;WASILKOWSKA 4               ;;;16-100;SOKOLKA;POLAND;H21KB002646;;;;;;;;;11A5210036461007;02/03/2021;;;;SOK;1
SOK3230001;23.49288;53.40769;LETNIA 11                    ;;;16-100;SOKOLKA;POLAND;H21KB002439;;;;;;;;;11A5210035891007;02/03/2021;;;;SOK;1
SOK26100001;23.50235;53.40407;KOLATAJA 35                 ;;;16-100;SOKOLKA;POLAND;H21KB002434;;;;;;;;;11A5210035841007;02/03/2021;;;;SOK;1
SOK9800001;23.51148;53.40757;GRODZIENSKA 122              ;;;16-100;SOKOLKA;POLAND;H21KB002648;;;;;;;;;11A5210036481007;02/03/2021;;;;SOK;1
SOK1300001;23.49684;53.40999;KOPERNIKA 12                 ;;;16-100;SOKOLKA;POLAND;H21KB002647;;;;;;;;;11A5210036471007;02/03/2021;;;;SOK;1
SOK23440002;23.47708;53.39536;MODRZEWIOWA 1               ;;;16-100;SOKOLKA;POLAND;H21KB002670;;;;;;;;;11A5210035301007;02/03/2021;;;;SOK;1
SOK4810001;23.50053;53.40311;KOLEJOWA 33                  ;;;16-100;SOKOLKA;POLAND;H21KB002386;;;;;;;;;11A5210035061007;02/03/2021;;;;SOK;1
SOK14660001;23.51738;53.39866;JANA PAWLA II 44            ;;;16-100;SOKOLKA;POLAND;H21KB002632;;;;;;;;;11A5210034821007;02/03/2021;;;;SOK;1
SOK36350001;23.47550;53.39866;BATOREGO 34                 ;;;16-100;SOKOLKA;POLAND;H21KB002633;;;;;;;;;11A5210034831007;02/03/2021;;;;SOK;1
SOK60680001;23.67876;53.41606;ZAŚPICZE 34                 ;;;16-100;SOKOLKA;POLAND;H21KB002664;;;;;;;;;11A5210035241007;02/03/2021;;;;SOK;1
SOK82110001;23.51643;53.40009;JANA PAWLA II 10            ;;;16-100;SOKOLKA;POLAND;H21KB002683;;;;;;;;;11A5210033631007;02/03/2021;;;;SOK;1
SOK3400001;23.49320;53.41095;PILSUDSKIEGO 21              ;;;16-100;SOKOLKA;POLAND;H21KB002458;;;;;;;;;11A5210036581007;02/03/2021;;;;SOK;1
SOK14150001;23.51456;53.40005;WIERZBOWA 6                 ;;;16-100;SOKOLKA;POLAND;H21KB002662;;;;;;;;;11A5210035221007;02/03/2021;;;;SOK;1
SOK10000001;23.50754;53.40684;GRODZIENSKA 86              ;;;16-100;SOKOLKA;POLAND;H21KB002411;;;;;;;;;11A5210036611007;02/03/2021;;;;SOK;1
SOK1350001;23.49585;53.41003;KOPERNIKA 20                 ;;;16-100;SOKOLKA;POLAND;H21KB002456;;;;;;;;;11A5210036561007;02/03/2021;;;;SOK;1
SOK1310001;23.49648;53.40965;KOPERNIKA 13                 ;;;16-100;SOKOLKA;POLAND;H21KB002453;;;;;;;;;11A5210036531007;02/03/2021;;;;SOK;1
SOK1260001;23.49740;53.41010;KOPERNIKA 9                  ;;;16-100;SOKOLKA;POLAND;H21KB002459;;;;;;;;;11A5210036591007;02/03/2021;;;;SOK;1
SOK1230001;23.49770;53.40992;KOPERNIKA 5                  ;;;16-100;SOKOLKA;POLAND;H21KB002457;;;;;;;;;11A5210036571007;02/03/2021;;;;SOK;1
SOK1210001;23.49795;53.41001;KOPERNIKA 3                  ;;;16-100;SOKOLKA;POLAND;H21KB002452;;;;;;;;;11A5210036521007;02/03/2021;;;;SOK;1
SOK1220001;23.49801;53.41019;KOPERNIKA 4                  ;;;16-100;SOKOLKA;POLAND;H21KB002451;;;;;;;;;11A5210036511007;02/03/2021;;;;SOK;1
SOK1280001;23.49709;53.41005;KOPERNIKA 10                 ;;;16-100;SOKOLKA;POLAND;H21KB002455;;;;;;;;;11A5210036551007;02/03/2021;;;;SOK;1
SOK1290001;23.49680;53.40959;KOPERNIKA 11                 ;;;16-100;SOKOLKA;POLAND;H21KB002454;;;;;;;;;11A5210036541007;02/03/2021;;;;SOK;1
SOK13490001;23.51378;53.40250;KRYNSKA 10                  ;;;16-100;SOKOLKA;POLAND;H21KB002666;;;;;;;;;11A5210035261007;02/03/2021;;;;SOK;1
SOK13720001;23.52521;53.39811;KRYNSKA 55                  ;;;16-100;SOKOLKA;POLAND;H21KB002665;;;;;;;;;11A5210035251007;02/03/2021;;;;SOK;1
SOK13570001;23.51597;53.40075;KRYNSKA 28                  ;;;16-100;SOKOLKA;POLAND;H21KB002667;;;;;;;;;11A5210035271007;02/03/2021;;;;SOK;1
SOK64420001;23.51597;53.40075;PAWLOWSKIEGO 2              ;;;16-100;SOKOLKA;POLAND;H21KB002689;;;;;;;;;11A5210033691007;02/03/2021;;;;SOK;1
SOK14550001;23.51681;53.39951;JANA PAWLA II 20            ;;;16-100;SOKOLKA;POLAND;H21KB002547;;;;;;;;;11A5210033571007;02/03/2021;;;;SOK;1
SOK14490001;23.52117;53.39506;JANA PAWLA II 2             ;;;16-100;SOKOLKA;POLAND;H21KB002548;;;;;;;;;11A5210033581007;02/03/2021;;;;SOK;1
SOK14510001;23.51649;53.40002;JANA PAWLA II 12            ;;;16-100;SOKOLKA;POLAND;H21KB002546;;;;;;;;;11A5210033561007;02/03/2021;;;;SOK;1
SOK14890001;23.52037;53.39525;JANA PAWLA II 98            ;;;16-100;SOKOLKA;POLAND;H21KB002549;;;;;;;;;11A5210033591007;02/03/2021;;;;SOK;1
SOK14880001;23.52037;53.39525;JANA PAWLA II 98            ;;;16-100;SOKOLKA;POLAND;H21KB002541;;;;;;;;;11A5210033511007;02/03/2021;;;;SOK;1
SOK14870001;23.51985;53.39561;JANA PAWLA II 92            ;;;16-100;SOKOLKA;POLAND;H21KB002542;;;;;;;;;11A5210033521007;02/03/2021;;;;SOK;1
SOK14860001;23.51983;53.39569;JANA PAWLA II 90            ;;;16-100;SOKOLKA;POLAND;H21KB002543;;;;;;;;;11A5210033531007;02/03/2021;;;;SOK;1
SOK14850001;23.51963;53.39581;JANA PAWLA II 88            ;;;16-100;SOKOLKA;POLAND;H21KB002544;;;;;;;;;11A5210033541007;02/03/2021;;;;SOK;1
SOK14840001;23.51956;53.39588;JANA PAWLA II 86            ;;;16-100;SOKOLKA;POLAND;H21KB002545;;;;;;;;;11A5210033551007;02/03/2021;;;;SOK;1
SOK1050290002;23.51054;53.41158;NORWIDA 8                 ;;;16-100;SOKOLKA;POLAND;H21KB002420;;;;;;;;;11A5210036701007;02/03/2021;;;;SOK;1
SOK82090001;23.49586;53.41123;KASZTANOWA 21               ;;;16-100;SOKOLKA;POLAND;H21KB002690;;;;;;;;;11A5210033701007;02/03/2021;;;;SOK;1
SOK82100001;23.48258;53.39182;TECZOWA DZ.141/41           ;;;16-100;SOKOLKA;POLAND;H21KB002684;;;;;;;;;11A5210033641007;02/03/2021;;;;SOK;1
SOK66520001;23.47230;53.39194;BIALOSTOCKA DZ.2150/20      ;;;16-100;SOKOLKA;POLAND;H21KB002634;;;;;;;;;11A5210034841007;02/03/2021;;;;SOK;1
SOK19110001;23.49666;53.39694;DOLNA 30                    ;;;16-100;SOKOLKA;POLAND;H21KB002538;;;;;;;;;11A5210124481007;02/03/2021;;;;SOK;1
SOK22850001;23.47633;53.46137;SOKOLANY 5                  ;;;16-100;SOKOLKA;POLAND;H21KB002532;;;;;;;;;11A5210124421007;02/03/2021;;;;SOK;1
SOK26740001;23.49003;53.40479;OGRODOWA 9A                 ;;;16-100;SOKOLKA;POLAND;H21KB002533;;;;;;;;;11A5210124431007;02/03/2021;;;;SOK;1
SOK1390001;23.49799;53.41169;KASZTANOWA 5                 ;;;16-100;SOKOLKA;POLAND;H21KB002540;;;;;;;;;11A5210124501007;02/03/2021;;;;SOK;1
SOK14650001;23.51733;53.39877;JANA PAWLA II 42            ;;;16-100;SOKOLKA;POLAND;H21KB002550;;;;;;;;;11A5210033601007;02/03/2021;;;;SOK;1
SOK77950001;23.40164;53.34064;STARA MOCZALNIA 2           ;;;16-100;SOKOLKA;POLAND;H21KB002682;;;;;;;;;11A5210033621007;02/03/2021;;;;SOK;1
SOK1340001;23.49589;53.40982;KOPERNIKA 18                 ;;;16-100;SOKOLKA;POLAND;H21KB002415;;;;;;;;;11A5210036651007;02/03/2021;;;;SOK;1
SOK13700001;23.52488;53.39826;KRYNSKA 53                  ;;;16-100;SOKOLKA;POLAND;H21KB002688;;;;;;;;;11A5210033681007;02/03/2021;;;;SOK;1
SOK26910001;23.47599;53.39675;BIALOSTOCKA 192             ;;;16-100;SOKOLKA;POLAND;H21KB002687;;;;;;;;;11A5210033671007;02/03/2021;;;;SOK;1
SOK3480002;23.48618;53.41041;WITOSA 31                    ;;;16-100;SOKOLKA;POLAND;H21KB002686;;;;;;;;;11A5210033661007;02/03/2021;;;;SOK;1
SOK13660002;23.51874;53.40005;KRYNSKA 47                  ;;;16-100;SOKOLKA;POLAND;H21KB002460;;;;;;;;;11A5210036601007;02/03/2021;;;;SOK;1
SOK14230001;23.52591;53.39876;WSCHODNIA 9                 ;;;16-100;SOKOLKA;POLAND;H21KB002681;;;;;;;;;11A5210033611007;02/03/2021;;;;SOK;1
SOK24170002;23.50443;53.40608;GRODZIENSKA 64              ;;;16-100;SOKOLKA;POLAND;H21KB002685;;;;;;;;;11A5210033651007;02/03/2021;;;;SOK;1
SOK570001;23.49161;53.40898;LIPOWA 10                     ;;;16-100;SOKOLKA;POLAND;H21KB002013;;;;;;;;;11A5210036331007;02/03/2021;;;;SOK;1
SOK580001;23.49127;53.40886;LIPOWA 11                     ;;;16-100;SOKOLKA;POLAND;H21KB002017;;;;;;;;;11A5210036371007;02/03/2021;;;;SOK;1
SOK610001;23.49109;53.40902;LIPOWA 13                     ;;;16-100;SOKOLKA;POLAND;H21KB002012;;;;;;;;;11A5210036321007;02/03/2021;;;;SOK;1
SOK500001;23.49165;53.40831;LIPOWA 3                      ;;;16-100;SOKOLKA;POLAND;H21KB002015;;;;;;;;;11A5210036351007;02/03/2021;;;;SOK;1
SOK510001;23.49186;53.40852;LIPOWA 4                      ;;;16-100;SOKOLKA;POLAND;H21KB002020;;;;;;;;;11A5210036401007;02/03/2021;;;;SOK;1
SOK540001;23.49141;53.40862;LIPOWA 7                      ;;;16-100;SOKOLKA;POLAND;H21KB002019;;;;;;;;;11A5210036391007;02/03/2021;;;;SOK;1
SOK550001;23.49168;53.40884;LIPOWA 8                      ;;;16-100;SOKOLKA;POLAND;H21KB002014;;;;;;;;;11A5210036341007;02/03/2021;;;;SOK;1
SOK560001;23.49133;53.40875;LIPOWA 9                      ;;;16-100;SOKOLKA;POLAND;H21KB002018;;;;;;;;;11A5210036381007;02/03/2021;;;;SOK;1
SOK600001;23.49122;53.40905;LIPOWA 13A                    ;;;16-100;SOKOLKA;POLAND;H21KB002011;;;;;;;;;11A5210036311007;02/03/2021;;;;SOK;1
SOK19700001;23.49771;53.39671;ZYGMUNTA STAREGO 2          ;;;16-100;SOKOLKA;POLAND;H21KB002539;;;;;;;;;11A5210124491007;02/03/2021;;;;SOK;1
SOK32660001;23.49894;53.39557;ZYGMUNTA STAREGO 20         ;;;16-100;SOKOLKA;POLAND;H21KB002536;;;;;;;;;11A5210124461007;02/03/2021;;;;SOK;1
SOK33250001;23.49885;53.39576;ZYGMUNTA STAREGO 18         ;;;16-100;SOKOLKA;POLAND;H21KB002535;;;;;;;;;11A5210124451007;02/03/2021;;;;SOK;1
SOK72070001;23.49889;53.39515;ZYGMUNTA STAREGO 26         ;;;16-100;SOKOLKA;POLAND;H21KB002537;;;;;;;;;11A5210124471007;02/03/2021;;;;SOK;1
SOK19710001;23.49794;53.39680;ZYGMUNTA STAREGO 4          ;;;16-100;SOKOLKA;POLAND;H21KB002534;;;;;;;;;11A5210124441007;02/03/2021;;;;SOK;1
SOK20001;23.49027;53.41034;AKACJOWA 3                     ;;;16-100;SOKOLKA;POLAND;H21KB001985;;;;;;;;;11A5210033951007;02/03/2021;;;;SOK;1
SOK50001;23.49064;53.41018;AKACJOWA 6                     ;;;16-100;SOKOLKA;POLAND;H21KB001987;;;;;;;;;11A5210033971007;02/03/2021;;;;SOK;1
SOK30001;23.49038;53.41011;AKACJOWA 4                     ;;;16-100;SOKOLKA;POLAND;H21KB001981;;;;;;;;;11A5210033911007;02/03/2021;;;;SOK;1
SOK120001;23.49158;53.41032;AKACJOWA 14                   ;;;16-100;SOKOLKA;POLAND;H21KB001983;;;;;;;;;11A5210033931007;02/03/2021;;;;SOK;1
SOK80001;23.49107;53.41027;AKACJOWA 10                    ;;;16-100;SOKOLKA;POLAND;H21KB001989;;;;;;;;;11A5210033991007;02/03/2021;;;;SOK;1
SOK60001;23.49068;53.41045;AKACJOWA 7                     ;;;16-100;SOKOLKA;POLAND;H21KB001982;;;;;;;;;11A5210033921007;02/03/2021;;;;SOK;1
SOK140001;23.49203;53.41048;AKACJOWA 16                   ;;;16-100;SOKOLKA;POLAND;H21KB001986;;;;;;;;;11A5210033961007;02/03/2021;;;;SOK;1
SOK150001;23.49188;53.41071;AKACJOWA 17                   ;;;16-100;SOKOLKA;POLAND;H21KB001988;;;;;;;;;11A5210033981007;02/03/2021;;;;SOK;1
SOK28390001;23.48204;53.39651;DRZEWNA 3                   ;;;16-100;SOKOLKA;POLAND;H21KB002016;;;;;;;;;11A5210036361007;02/03/2021;;;;SOK;1
SOK35280001;23.48204;53.39651;DRZEWNA 5                   ;;;16-100;SOKOLKA;POLAND;H21KB002487;;;;;;;;;11A5210033471007;02/03/2021;;;;SOK;1
SOK18000001;23.48354;53.39654;DRZEWNA 12                  ;;;16-100;SOKOLKA;POLAND;H21KB002481;;;;;;;;;11A5210033411007;02/03/2021;;;;SOK;1
